type,monthly_charges,total_charges,paperless_billing,begin_month,begin_year,end_month,end_year,active_days,internet_fiber_optic,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,senior_citizen,gender_male,partner,dependents,multiple_lines,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
2,19.85,1188.25,False,3,2015,3,2021,1767,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,80.0,241.3,True,11,2019,11,2021,61,True,False,True,False,True,False,False,0,False,True,True,False,False,True,False
0,50.45,50.45,False,9,2019,10,2019,30,False,False,False,True,False,False,False,0,False,True,True,False,False,False,True
0,24.8,24.8,True,10,2019,11,2019,31,False,False,False,False,False,False,False,1,False,True,False,False,False,True,False
0,35.75,961.4,True,10,2017,10,2021,822,False,False,False,True,True,False,False,0,False,False,False,False,False,False,True
1,20.1,85.1,False,9,2019,9,2020,122,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,25.5,215.2,False,2,2019,10,2019,242,False,False,False,False,False,False,False,0,True,False,True,False,False,False,True
1,115.65,7968.85,False,3,2014,1,2020,2132,True,True,True,True,True,True,True,0,True,True,False,True,True,False,False
0,90.55,2929.75,True,7,2017,7,2021,914,True,True,True,False,True,False,False,0,True,True,False,True,True,False,False
1,83.65,5733.4,True,6,2014,6,2020,2040,True,False,True,False,True,False,False,0,False,True,True,True,False,False,False
0,78.95,927.35,True,12,2018,12,2019,365,True,True,False,False,False,False,False,0,False,False,False,True,False,True,False
0,79.8,1001.2,True,2,2019,3,2019,28,True,True,False,False,False,False,False,0,False,False,False,True,False,True,False
0,85.2,602.55,True,4,2019,11,2019,214,True,False,False,False,False,False,True,0,True,False,False,True,False,False,True
0,39.65,733.35,True,5,2018,12,2019,579,False,False,False,True,False,True,False,0,True,False,False,False,False,True,False
0,95.2,292.85,True,10,2019,1,2020,92,True,False,False,False,False,True,True,0,False,True,False,True,False,True,False
0,60.4,272.15,True,6,2019,10,2019,122,False,True,True,False,True,False,False,0,False,False,False,False,False,False,True
0,25.65,440.2,True,9,2018,9,2021,487,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
2,19.55,1080.55,True,6,2015,6,2021,1675,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False
0,19.8,19.8,False,10,2019,11,2019,31,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
1,86.45,5762.95,False,6,2014,6,2020,2040,True,False,True,True,False,False,False,0,False,True,False,True,True,False,False
0,94.65,4812.75,True,7,2015,10,2019,1553,True,False,False,False,False,True,True,0,True,True,False,True,False,True,False
0,80.25,144.55,True,8,2019,10,2019,61,True,False,False,False,False,True,False,0,True,False,False,False,False,True,False
2,19.8,726.1,False,1,2017,1,2021,1095,False,False,False,False,False,False,False,0,True,True,True,False,False,False,False
2,25.15,1509.9,False,4,2015,4,2021,1736,False,False,False,False,False,False,False,0,False,True,True,True,True,False,False
0,40.65,933.3,True,12,2017,12,2019,730,False,False,False,True,False,False,True,1,False,True,False,False,True,False,False
1,106.1,5769.75,True,8,2015,1,2020,1614,True,True,True,True,False,True,True,0,False,True,False,False,False,False,False
0,95.0,1120.3,True,12,2018,11,2019,335,True,False,True,False,False,True,True,1,False,False,False,False,False,True,False
2,54.85,916.15,False,10,2018,10,2021,457,False,True,True,True,True,True,False,0,True,False,False,False,False,False,True
0,89.45,853.1,False,2,2019,11,2019,273,True,False,False,False,False,True,True,0,False,True,False,False,False,True,False
0,25.2,25.2,True,11,2019,12,2019,30,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False
0,45.7,198.0,False,6,2019,11,2019,153,False,False,False,False,False,True,True,1,False,False,False,False,False,True,False
0,85.6,1345.55,True,9,2018,12,2019,456,True,False,False,False,False,False,True,1,True,True,False,True,False,False,False
0,103.3,2890.65,True,8,2017,12,2019,852,True,False,False,True,True,True,True,1,False,False,False,True,False,True,False
1,20.1,730.1,False,12,2016,12,2020,1126,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,74.75,238.1,True,11,2019,11,2021,61,True,False,False,True,False,False,False,0,False,False,False,False,False,False,True
0,77.8,1358.6,False,8,2018,8,2021,518,True,False,True,True,False,False,False,0,False,False,False,False,False,True,False
0,88.15,1390.6,False,8,2018,11,2019,457,True,False,False,False,False,True,True,0,False,True,False,False,False,True,False
1,19.75,145.0,True,2,2019,10,2019,242,False,False,False,False,False,False,False,0,False,True,True,False,False,False,True
0,75.0,999.45,True,12,2018,1,2020,396,True,False,False,False,False,False,False,0,False,False,False,True,False,False,True
1,100.0,1888.65,False,3,2018,10,2019,579,True,False,True,False,True,True,True,0,True,True,True,False,False,False,False
0,101.25,1457.25,True,10,2018,1,2020,457,True,False,True,True,False,True,True,0,False,False,False,False,False,True,False
0,85.35,1463.45,True,6,2018,11,2019,518,True,True,False,True,False,False,False,1,False,True,False,True,False,False,False
2,24.75,1859.1,False,2,2014,2,2021,2160,False,False,False,False,False,False,False,0,True,True,True,True,True,False,False
0,70.0,1144.5,True,6,2018,11,2019,518,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0,55.3,501.2,True,5,2019,5,2021,245,False,False,True,False,False,False,False,0,False,True,True,True,False,False,True
1,107.45,5680.9,False,11,2015,11,2020,1522,True,True,True,True,False,True,True,0,False,False,False,True,False,False,False
0,78.75,412.1,True,5,2019,10,2019,153,True,False,True,False,False,False,False,0,True,True,False,True,False,True,False
0,77.95,305.55,False,9,2019,1,2020,122,True,False,True,False,False,False,False,0,False,False,False,True,False,False,False
0,54.5,54.5,False,1,2020,2,2020,0,False,True,False,False,True,False,False,0,False,False,True,False,False,True,False
1,91.25,2483.65,True,10,2017,10,2020,822,True,False,True,False,True,True,False,0,True,False,False,False,False,False,False
1,58.55,3503.5,False,11,2014,11,2020,1887,False,False,False,True,False,False,True,0,False,False,False,False,True,False,False
1,74.3,1863.8,False,12,2017,1,2020,761,False,True,True,True,True,True,False,0,False,False,False,False,False,False,True
0,76.35,76.35,False,9,2019,10,2019,30,True,False,False,True,False,False,False,0,False,False,False,False,False,True,False
0,20.85,20.85,True,10,2019,11,2019,31,False,False,False,False,False,False,False,1,False,True,False,False,False,False,True
2,86.1,6045.9,True,3,2014,3,2021,2132,False,True,True,True,True,True,True,0,True,True,False,False,False,False,False
0,55.0,2010.55,False,11,2016,10,2019,1064,False,False,False,False,False,True,False,0,True,False,False,False,False,False,True
0,90.15,2423.4,False,11,2017,11,2021,791,True,False,False,True,False,False,True,0,False,True,False,True,False,False,False
0,34.0,853.0,True,9,2017,10,2019,760,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False
0,105.95,5341.8,False,8,2015,10,2019,1522,True,True,False,True,False,True,True,0,True,True,True,True,True,False,False
0,74.0,3919.15,False,8,2015,8,2021,1614,True,False,False,False,False,False,False,1,True,True,False,True,False,False,False
0,34.7,62.25,True,10,2019,12,2019,61,False,False,False,False,False,False,True,0,False,False,False,False,False,True,False
2,19.85,1049.6,False,9,2015,9,2021,1583,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False
0,100.3,832.35,False,3,2019,11,2019,245,True,True,False,False,True,True,True,1,True,False,False,False,True,False,False
0,71.15,563.65,False,2,2019,10,2019,242,False,True,False,False,True,False,True,0,False,False,False,True,False,True,False
0,89.05,1169.35,True,12,2018,1,2020,396,True,False,True,False,True,False,True,1,True,True,False,False,False,False,False
1,68.7,1416.2,True,6,2018,6,2020,579,False,False,True,False,True,True,False,0,True,False,False,True,False,True,False
2,114.2,7723.9,True,12,2013,10,2019,2130,True,True,True,True,True,True,True,0,False,True,True,True,False,False,False
2,20.55,1305.95,False,1,2015,1,2021,1826,False,False,False,False,False,False,False,0,True,True,True,False,True,False,False
0,110.85,3204.4,True,10,2017,10,2021,822,True,False,True,True,True,True,True,1,False,True,False,True,False,True,False
1,78.4,1832.4,False,2,2018,2,2020,699,False,True,True,False,False,True,True,0,False,True,True,True,False,True,False
1,105.55,7195.35,True,4,2014,4,2020,2101,True,False,True,False,True,True,True,1,False,True,False,True,False,False,False
2,24.65,1830.05,False,2,2014,2,2021,2160,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False
0,44.15,44.15,True,10,2019,11,2019,31,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
1,103.7,5656.75,True,7,2015,7,2020,1645,True,False,True,True,True,True,True,0,False,True,True,False,False,False,False
0,20.05,265.45,False,2,2019,3,2019,28,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
0,79.0,143.65,False,9,2019,11,2019,61,True,False,False,False,False,True,False,0,True,False,False,False,False,True,False
0,95.65,778.1,False,3,2019,11,2019,245,True,False,False,False,False,True,True,0,False,False,False,True,False,False,False
0,21.1,21.1,False,1,2020,2,2020,0,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
1,106.5,5621.85,True,10,2015,10,2020,1553,True,False,True,True,False,True,True,1,False,True,False,True,False,True,False
1,20.1,620.55,False,5,2017,5,2020,975,False,False,False,False,False,False,False,0,True,True,True,False,True,False,False
1,106.55,5763.3,False,5,2015,11,2019,1645,True,True,True,False,False,True,True,0,False,True,False,True,False,False,False
0,80.8,457.1,True,8,2019,8,2021,153,True,False,False,True,False,False,False,1,True,True,False,True,False,True,False
0,60.95,629.55,True,4,2019,4,2021,275,False,False,False,False,True,False,True,0,False,False,False,False,False,False,True
0,53.5,53.5,True,9,2019,10,2019,30,False,False,False,False,False,True,False,0,True,False,False,False,False,False,True
1,96.4,4911.05,True,11,2015,11,2020,1522,True,True,True,False,False,False,True,0,True,True,False,True,True,False,False
1,19.55,280.85,False,9,2018,9,2020,487,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,97.0,1334.45,False,1,2019,2,2020,365,True,False,False,True,False,True,True,0,True,True,True,False,False,True,False
0,95.05,4504.55,True,12,2015,11,2019,1431,True,False,True,False,True,True,False,1,False,False,False,True,False,True,False
0,102.95,6886.25,True,3,2014,10,2019,2040,True,True,True,True,False,True,False,0,False,False,False,True,True,False,False
0,74.7,74.7,True,9,2019,10,2019,30,True,False,False,False,False,False,False,1,True,False,False,True,False,True,False
1,103.15,6792.45,True,9,2014,9,2020,1948,True,False,True,True,False,True,True,1,True,True,False,True,False,False,False
0,74.9,2303.35,True,4,2017,12,2019,974,True,False,False,False,False,False,False,1,True,True,False,True,False,True,False
0,103.05,5364.8,True,10,2015,10,2021,1553,True,False,True,True,False,True,True,0,True,False,False,True,False,True,False
0,44.45,82.7,False,12,2019,12,2021,31,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0,100.2,1369.8,True,8,2018,10,2019,426,True,False,True,False,False,True,True,1,False,True,False,True,False,True,False
0,35.0,35.0,False,1,2020,2,2020,0,False,False,False,False,False,False,True,0,False,True,False,False,False,True,False
0,89.15,2277.65,True,11,2017,1,2020,791,True,False,True,False,False,True,False,1,False,False,False,True,False,True,False
2,84.35,3858.05,True,5,2016,5,2021,1340,False,True,True,True,True,True,True,0,True,True,True,False,False,False,True
2,40.55,590.35,False,1,2019,1,2021,365,False,True,True,False,True,False,False,0,True,True,True,False,False,False,True
0,83.35,2757.85,True,1,2017,10,2019,1003,True,False,False,False,False,False,True,0,False,False,False,True,False,True,False
0,45.3,45.3,False,9,2019,10,2019,30,False,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,70.0,1144.5,True,6,2018,11,2019,518,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False
1,66.2,4692.55,True,3,2014,3,2020,2132,False,True,False,False,False,True,False,0,True,True,True,True,False,True,False
0,106.4,4040.65,True,11,2016,11,2021,1156,True,True,True,False,False,True,True,0,True,False,False,True,False,True,False
2,24.75,1715.1,False,9,2014,9,2021,1948,False,False,False,False,False,False,False,0,True,True,True,True,True,False,False
1,106.45,6145.85,True,1,2015,11,2019,1765,True,True,True,True,False,True,True,0,False,False,False,False,False,True,False
0,19.45,246.25,False,2,2019,3,2019,28,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
0,81.95,81.95,True,11,2019,12,2019,30,True,False,False,False,False,False,True,0,False,False,False,False,False,True,False
0,84.8,3958.85,True,4,2016,4,2021,1370,True,False,False,True,True,False,False,0,False,False,True,True,False,False,False
0,75.1,75.1,True,1,2020,2,2020,0,True,False,False,False,False,False,False,0,True,False,False,True,False,True,False
2,65.55,4807.45,True,2,2014,2,2021,2160,False,True,True,True,True,True,True,0,True,False,False,False,False,False,False
0,79.4,1156.1,True,9,2018,12,2019,456,True,False,False,False,False,False,True,1,True,False,False,False,False,True,False
0,20.05,163.6,False,6,2019,6,2021,214,False,False,False,False,False,False,False,0,False,False,True,False,False,False,True
0,45.75,45.75,False,10,2019,11,2019,31,False,False,False,False,False,False,False,0,True,False,False,False,False,True,False
0,49.4,184.4,True,9,2019,1,2020,122,False,True,False,False,False,False,False,0,True,False,True,False,False,True,False
0,96.65,1244.5,True,9,2018,10,2019,395,True,True,True,False,False,True,False,0,False,False,False,True,False,True,False
0,92.5,3473.4,True,12,2016,1,2020,1126,True,False,False,False,False,True,True,1,True,True,False,True,False,True,False
1,108.1,7238.6,False,8,2014,8,2020,1979,True,False,True,True,False,True,True,1,False,False,False,True,False,False,False
0,83.25,1611.15,False,8,2018,8,2021,518,False,True,False,True,True,True,True,0,True,True,True,False,False,True,False
0,65.0,663.05,False,1,2019,10,2019,273,False,True,True,True,True,False,False,0,False,True,True,False,False,False,True
0,96.7,2082.95,True,1,2018,11,2019,669,True,False,False,False,False,True,True,1,True,False,False,True,False,True,False
1,85.95,3110.1,True,12,2016,11,2019,1065,False,True,False,True,True,True,True,0,False,False,False,True,True,False,False
2,103.75,7039.45,True,6,2014,6,2021,2040,True,False,True,False,True,True,True,0,False,True,True,True,True,False,False
0,49.05,2076.2,True,4,2016,11,2019,1309,False,False,False,True,False,True,True,0,False,False,False,False,False,False,False
